sample_id,target,pca_1,pca_2,is_low_10,is_high_10,is_middle_80,is_low_5,is_high_5,tail_10_label,random_iid_split,group_element_set_split
7530,0.52,2.9309969747020777,1.4241749178842293,True,False,False,False,False,low_10,train,train
7531,1.76,-0.6991088546140342,0.3851755938380588,False,False,True,False,False,middle_80,train,train
7532,1.0,0.512442524114775,0.11441392808755824,False,False,True,False,False,middle_80,train,val
7533,0.24,-0.18642452459748787,0.4202563014725527,True,False,False,True,False,low_10,train,train
7534,1.98,-2.441579974447449,0.11494566252761769,False,False,True,False,False,middle_80,train,val
7535,1.56,-0.4288612377517558,1.3065903029718666,False,False,True,False,False,middle_80,train,train
7536,0.9,-1.9263117214134966,-1.2116863932043374,False,False,True,False,False,middle_80,train,train
7537,0.4,2.42551162867293,0.7770640033327589,True,False,False,True,False,low_10,train,train
7538,3.52,-0.13594742677704677,2.332687353993206,False,True,False,False,True,high_10,train,train
7539,1.44,1.206981235418885,-0.66564939807819,False,False,True,False,False,middle_80,train,train
7540,1.58,2.397334584191803,-1.4381046526346801,False,False,True,False,False,middle_80,test,train
7541,1.58,0.43629148860250067,-1.9977580590388646,False,False,True,False,False,middle_80,test,train
7542,1.04,-0.5166980551819946,0.7391819611269433,False,False,True,False,False,middle_80,train,train
7543,1.7,-0.48103497938903905,2.600408719839668,False,False,True,False,False,middle_80,train,test
7544,1.28,-1.010696757041518,0.06378850586319211,False,False,True,False,False,middle_80,train,train
7545,1.4,1.9800534718291092,-0.6668895396080131,False,False,True,False,False,middle_80,train,train
7546,0.38,1.6495994049658944,-1.0610383565987116,True,False,False,True,False,low_10,train,train
7547,1.52,-3.151698141583832,-1.4615146094986982,False,False,True,False,False,middle_80,train,test
7548,1.12,0.7890175748171977,0.21521987962912292,False,False,True,False,False,middle_80,train,train
7549,1.5,-1.3163353249766745,0.5051950045402422,False,False,True,False,False,middle_80,train,test
7550,1.48,0.4328312199732034,0.1145085553446498,False,False,True,False,False,middle_80,test,train
7551,0.78,2.0551819633805297,-1.0720595160455255,False,False,True,False,False,middle_80,train,train
7552,0.64,0.8615402640914825,-0.4612962462613753,True,False,False,False,False,low_10,train,val
7553,0.22,-0.2660709481944263,0.014325189612761741,True,False,False,True,False,low_10,train,train
7554,2.66,0.4749215324639755,0.6599078522030938,False,True,False,False,False,high_10,test,train
7555,1.34,0.9334502461289065,0.9919050800860341,False,False,True,False,False,middle_80,test,train
7556,0.76,-2.0028411908124513,0.2678712481451378,False,False,True,False,False,middle_80,train,train
7557,1.12,-2.6040455072927906,-1.0552579645769269,False,False,True,False,False,middle_80,train,train
7558,2.08,-2.0592086681083344,0.5808910481790238,False,False,True,False,False,middle_80,train,val
7559,0.28,-1.7538399962670876,-0.08337402779570162,True,False,False,True,False,low_10,train,train
7560,2.36,1.3626502107247582,0.2831476712792617,False,False,True,False,False,middle_80,train,test
7561,1.12,1.8539790747194544,-0.05271852688581351,False,False,True,False,False,middle_80,train,train
7562,2.96,-2.4559791346222184,-0.1069615821176393,False,True,False,False,True,high_10,test,train
7563,0.38,0.7069522921389503,0.06967303755584232,True,False,False,True,False,low_10,train,train
7564,1.44,-0.8941232463170252,-0.40077846115309973,False,False,True,False,False,middle_80,train,train
7565,0.86,-1.9976087417523472,-0.5117440641106064,False,False,True,False,False,middle_80,train,train
7566,0.42,1.7537594291671714,1.6874952205920495,True,False,False,True,False,low_10,train,train
7567,1.24,0.7975628202720814,0.889521244339171,False,False,True,False,False,middle_80,test,train
7568,2.86,-2.1180019688546685,1.6786990984483838,False,True,False,False,False,high_10,train,train
7569,1.44,-0.3360609544695497,-1.9786769380810971,False,False,True,False,False,middle_80,train,train
7570,0.34,-0.10473288133201805,0.10672045461930614,True,False,False,True,False,low_10,val,test
7571,1.44,1.6746329319689326,0.4760989390515268,False,False,True,False,False,middle_80,train,test
7572,0.38,-1.0984236983288993,0.8169741724411634,True,False,False,True,False,low_10,train,train
7573,1.14,1.3732695758102134,0.7173399359246851,False,False,True,False,False,middle_80,train,train
7574,3.08,1.6464820133030884,1.0283810852349933,False,True,False,False,True,high_10,train,train
7575,1.78,2.5800168417315636,-0.7684951356525185,False,False,True,False,False,middle_80,train,train
7576,2.1,1.569865026490932,-0.6715553170631644,False,False,True,False,False,middle_80,val,train
7577,1.14,-0.6051994742260565,-0.16417462954359224,False,False,True,False,False,middle_80,train,val
7578,1.74,-1.4946232023441866,-0.5566105011930184,False,False,True,False,False,middle_80,train,train
7579,0.84,-0.4810711787441005,0.1133310941931136,False,False,True,False,False,middle_80,train,val
7580,1.62,2.2226769613486237,-0.17403010797514065,False,False,True,False,False,middle_80,train,train
7581,1.56,1.6797260302793844,-0.7306275789093708,False,False,True,False,False,middle_80,train,train
7582,0.72,1.592530612543585,-0.7070688791336578,False,False,True,False,False,middle_80,train,train
7583,1.46,1.9814890859384164,0.07334438555143115,False,False,True,False,False,middle_80,train,train
7584,3.1,-0.7984860270617947,-0.04835916919434351,False,True,False,False,True,high_10,val,train
7585,2.04,-0.2596542035753505,-0.6959615096380313,False,False,True,False,False,middle_80,train,train
7586,1.4,2.606401403177563,-0.4283563011722773,False,False,True,False,False,middle_80,train,train
7587,2.7,1.474099866536167,0.8082647339382454,False,True,False,False,False,high_10,train,train
7588,2.4,-3.481479883235085,-0.451302261197986,False,False,True,False,False,middle_80,train,train
7589,1.28,-2.998080351272006,0.17857981892992048,False,False,True,False,False,middle_80,test,train
7590,0.88,-1.6582505821967037,-0.47530636513000807,False,False,True,False,False,middle_80,test,train
7591,1.54,-1.484354305332096,1.5488157626735861,False,False,True,False,False,middle_80,train,test
7592,1.78,-0.18720908506876507,1.3381742077607042,False,False,True,False,False,middle_80,test,train
7593,1.24,-1.6249309989239016,-1.1310219911177912,False,False,True,False,False,middle_80,train,train
7594,1.64,-0.47289082349102707,-0.8741877540831063,False,False,True,False,False,middle_80,train,train
7595,1.02,0.006400307109109077,1.5849030973440814,False,False,True,False,False,middle_80,train,train
7596,1.62,-1.2213238453397621,2.4549715142948685,False,False,True,False,False,middle_80,test,train
7597,0.3,-2.022738216002565,-1.836985909958676,True,False,False,True,False,low_10,train,train
7598,1.0,1.2879830716706648,0.8453008664633808,False,False,True,False,False,middle_80,train,test
7599,1.7,1.880518314435246,-0.54745625811124,False,False,True,False,False,middle_80,test,train
7600,0.46,4.314890171684454,-1.102095056858123,True,False,False,True,False,low_10,train,train
7601,0.28,1.2627935157362151,-0.4074204880498419,True,False,False,True,False,low_10,train,train
7602,1.56,1.618100688452329,-0.3256280153584298,False,False,True,False,False,middle_80,train,train
7603,1.82,-0.3896697824761873,-0.5873104234826443,False,False,True,False,False,middle_80,train,test
7604,0.7,-1.2222914094334745,-0.23281289932255547,False,False,True,False,False,middle_80,train,train
7605,2.82,0.08973280418558048,-0.4620130057465319,False,True,False,False,False,high_10,train,train
7606,1.22,1.1372889227748975,-1.6372324634090534,False,False,True,False,False,middle_80,train,train
7607,1.5,4.007405554739214,-1.193409353777295,False,False,True,False,False,middle_80,train,train
7608,1.44,0.07918917741646046,-1.117998449330259,False,False,True,False,False,middle_80,train,test
7609,0.98,-1.539936580829114,-1.3777778908021256,False,False,True,False,False,middle_80,val,train
7610,1.48,0.6619437097139587,-0.5955420449270542,False,False,True,False,False,middle_80,train,train
7611,2.94,-1.8008791758997367,-1.4176158184436936,False,True,False,False,True,high_10,train,train
7612,0.34,-0.02083523990742033,-0.14631058745128458,True,False,False,True,False,low_10,train,train
7613,1.7,3.217780094913337,0.6790692896251447,False,False,True,False,False,middle_80,train,train
7614,1.08,1.5037679638463912,1.652214708884578,False,False,True,False,False,middle_80,val,val
7615,3.64,0.20782743142342924,2.1115002216230105,False,True,False,False,True,high_10,train,train
7616,1.4,-0.26314924727222044,0.8838857617988082,False,False,True,False,False,middle_80,val,train
7617,1.18,-1.7077941086130597,1.4487328101566368,False,False,True,False,False,middle_80,train,test
7618,0.4,0.7429626640388847,-0.15934357252161888,True,False,False,True,False,low_10,train,train
7619,2.9,-2.003802387352888,-1.3141449942911427,False,True,False,False,True,high_10,train,train
7620,2.08,0.9114781092506097,-0.08142787231330643,False,False,True,False,False,middle_80,train,train
7621,1.5,-2.172652007909739,-0.6458572550962196,False,False,True,False,False,middle_80,train,test
7622,1.54,1.3339748115870296,-1.5924719119943551,False,False,True,False,False,middle_80,train,train
7623,2.8,-0.31040046451909864,2.4655728598186926,False,True,False,False,False,high_10,test,val
7624,1.88,0.771931418123643,3.5523858757959403,False,False,True,False,False,middle_80,train,train
7625,3.5,-2.5277137047107336,1.5429723794193086,False,True,False,False,True,high_10,train,train
7626,1.7,2.9794316720188796,0.7096631825028282,False,False,True,False,False,middle_80,test,train
7627,2.32,0.0660426149963073,0.5021186109354631,False,False,True,False,False,middle_80,train,train
7628,1.66,1.9544537988781996,-1.3119856990959857,False,False,True,False,False,middle_80,train,train
7629,2.12,1.3558128180033209,-1.158682152164838,False,False,True,False,False,middle_80,train,train
7630,0.16,0.45343042746508144,-0.24635366554703556,True,False,False,True,False,low_10,train,train
7631,1.32,-0.24042298576494195,1.523215123186993,False,False,True,False,False,middle_80,train,train
7632,1.36,0.5954213410524755,1.3588044664239,False,False,True,False,False,middle_80,train,train
7633,0.44,1.7656456918993193,-0.1287586492328504,True,False,False,True,False,low_10,val,val
7634,1.3,-1.146140769361053,-0.3419408963793984,False,False,True,False,False,middle_80,train,train
7635,1.96,-2.990035643447786,-2.276550860082195,False,False,True,False,False,middle_80,train,train
7636,1.3,0.8016954973819704,0.030688982545154758,False,False,True,False,False,middle_80,train,train
7637,2.18,-1.1463143707431342,1.2208988083458499,False,False,True,False,False,middle_80,train,val
7638,0.68,3.3916361650280784,-0.7154718647915007,False,False,True,False,False,middle_80,train,train
7639,0.64,0.8117453509450898,0.7480405631252411,True,False,False,False,False,low_10,test,train
7640,0.24,-1.2923778894195854,-0.5275093312363504,True,False,False,True,False,low_10,train,train
7641,1.38,-0.6600340658738229,-0.40349061678738624,False,False,True,False,False,middle_80,train,train
7642,1.02,-1.7466847447242082,-0.0492408798169586,False,False,True,False,False,middle_80,train,train
7643,1.02,2.739644765616835,-1.1064853304961457,False,False,True,False,False,middle_80,train,test
7644,1.3,-2.2374590424335388,-0.2084349361921304,False,False,True,False,False,middle_80,train,train
7645,1.44,-2.4744350835046323,1.0493591612776545,False,False,True,False,False,middle_80,train,train
7646,1.68,1.862434660324537,1.3417543393415847,False,False,True,False,False,middle_80,train,train
7647,3.44,0.2402904906852723,2.5854843524586117,False,True,False,False,True,high_10,train,train
7648,1.9,0.013914407758025653,-1.0684757195213812,False,False,True,False,False,middle_80,train,train
7649,1.54,-0.12480389049135121,-1.7029601841972162,False,False,True,False,False,middle_80,val,train
7650,0.8,1.8778622133898837,0.6569544301515169,False,False,True,False,False,middle_80,train,train
7651,1.32,2.3293958145976736,-1.5180831614270713,False,False,True,False,False,middle_80,train,train
7652,1.48,-2.726576870436219,-0.5221284180182514,False,False,True,False,False,middle_80,train,test
7653,2.7,0.14898253506818337,0.2579160947518532,False,True,False,False,False,high_10,train,train
7654,1.66,2.859713193985582,-0.16366812443705844,False,False,True,False,False,middle_80,train,train
7655,1.22,-0.16551968046587107,-0.8822723463486778,False,False,True,False,False,middle_80,train,train
7656,0.86,-2.8031820997756207,-0.5377593104324605,False,False,True,False,False,middle_80,test,train
7657,1.34,-0.9015646015295143,-1.433899211143611,False,False,True,False,False,middle_80,train,train
7658,1.3,0.4402390960837147,0.6295284458735291,False,False,True,False,False,middle_80,train,train
7659,1.38,-1.256914550752586,0.8153179542275107,False,False,True,False,False,middle_80,train,train
7660,0.8,0.29509702652081277,0.6774912668745648,False,False,True,False,False,middle_80,train,train
7661,0.86,-1.6657676318326633,0.17065124634132,False,False,True,False,False,middle_80,train,train
7662,1.42,-3.0322462384036437,0.12162317190307756,False,False,True,False,False,middle_80,train,train
7663,1.24,2.048750840736143,-1.331481630928372,False,False,True,False,False,middle_80,train,train
7664,1.54,1.3223166425333384,0.7500028468881381,False,False,True,False,False,middle_80,train,test
7665,1.34,1.1723852835820552,1.350423767001941,False,False,True,False,False,middle_80,train,train
7666,1.14,0.7732418326987482,0.7567935666808562,False,False,True,False,False,middle_80,train,train
7667,2.34,1.3420431202695606,0.21576257451526712,False,False,True,False,False,middle_80,train,train
7668,1.02,-1.283623451913865,-0.033604177253577616,False,False,True,False,False,middle_80,val,train
7669,1.8,-2.28532941155217,-1.0425925148592237,False,False,True,False,False,middle_80,train,train
7670,1.54,-1.270900777593216,0.014618068690306945,False,False,True,False,False,middle_80,val,test
7671,0.72,1.1956273431328286,0.1489794335836157,False,False,True,False,False,middle_80,train,train
7672,2.08,0.9764534393168031,-1.1854994741928442,False,False,True,False,False,middle_80,test,train
7673,2.14,3.9233630010593616,-0.5717555563932595,False,False,True,False,False,middle_80,train,val
7674,1.1,0.03161088640759757,-0.7902836983927257,False,False,True,False,False,middle_80,train,train
7675,0.98,-2.569825507433385,-0.9407881914878301,False,False,True,False,False,middle_80,train,train
7676,1.4,-0.08257616385175434,-0.5095550988067785,False,False,True,False,False,middle_80,train,train
7677,2.56,0.536150367727467,0.6758585924095112,False,True,False,False,False,high_10,train,train
7678,0.22,-2.166987386983582,-0.35607129112522334,True,False,False,True,False,low_10,train,train
7679,3.62,-2.5759423539891277,0.9537842444517702,False,True,False,False,True,high_10,train,test
7680,0.98,1.2590885184930722,-0.5719952542679854,False,False,True,False,False,middle_80,train,train
7681,1.16,-0.34024720061639996,0.8095874779775797,False,False,True,False,False,middle_80,train,train
7682,2.72,1.3786852688243263,-0.13559536621100166,False,True,False,False,False,high_10,val,train
7683,0.9,2.211031723921527,-0.15995242075120317,False,False,True,False,False,middle_80,train,train
7684,1.18,0.25470455436075834,-1.2011945908689954,False,False,True,False,False,middle_80,train,train
7685,0.96,2.761496798301065,-1.0023386646022345,False,False,True,False,False,middle_80,train,train
7686,1.24,2.615567508766552,0.5131721606277375,False,False,True,False,False,middle_80,train,train
7687,1.64,1.9435793949551752,1.7010796079367678,False,False,True,False,False,middle_80,train,train
7688,0.52,-1.1604694197396221,0.14104033952292344,True,False,False,False,False,low_10,train,train
7689,1.36,1.5886755383583013,0.6009320163646193,False,False,True,False,False,middle_80,train,train
7690,1.7,0.6057442987321718,-1.5592219253420805,False,False,True,False,False,middle_80,train,test
7691,0.34,-0.4114907247967798,-0.531480607900734,True,False,False,True,False,low_10,train,train
7692,1.3,-1.7808577011908715,-0.19505232089177232,False,False,True,False,False,middle_80,val,train
7693,1.42,1.2849538658491277,-0.903019092716144,False,False,True,False,False,middle_80,train,train
7694,2.56,1.1513992647671278,1.2348057147616804,False,True,False,False,False,high_10,train,val
7695,0.98,0.5174224343056268,0.5898926067624685,False,False,True,False,False,middle_80,train,train
7696,0.86,1.2351566895266188,0.9269961002858175,False,False,True,False,False,middle_80,train,train
7697,0.9,-0.10966010713266901,-0.6153338686144263,False,False,True,False,False,middle_80,train,train
7698,0.54,-0.4385283211066926,-0.0160795761192207,True,False,False,False,False,low_10,train,train
7699,3.78,-1.070560881294862,3.033062639216441,False,True,False,False,True,high_10,train,train
7700,2.38,1.0566053459277471,-0.15716878109709378,False,False,True,False,False,middle_80,train,train
7701,1.3,3.3131690027559526,0.0944215816686779,False,False,True,False,False,middle_80,train,train
7702,0.34,-0.3555613134314727,-0.6112069861565165,True,False,False,True,False,low_10,train,train
7703,1.38,1.1911155371025206,0.8466500656541085,False,False,True,False,False,middle_80,train,train
7704,0.94,3.5597605476016803,-0.7222322327250408,False,False,True,False,False,middle_80,train,train
7705,2.56,-2.6995965664591854,-0.06644041645741666,False,True,False,False,False,high_10,train,train
7706,0.94,0.6685463503804933,-0.13871841088972914,False,False,True,False,False,middle_80,train,train
7707,0.86,-1.6654781510324481,-0.841071936935712,False,False,True,False,False,middle_80,train,train
7708,2.58,-2.3651306336324134,-1.0443304673652072,False,True,False,False,False,high_10,train,train
7709,1.52,-3.3495532469089584,-0.42043762245720107,False,False,True,False,False,middle_80,train,train
7710,0.74,-0.466007485504406,-0.8315152022991573,False,False,True,False,False,middle_80,train,train
7711,1.46,1.2889287169397121,-0.6169505561138465,False,False,True,False,False,middle_80,train,train
7712,0.34,-3.090442197360373,-1.0050129451192245,True,False,False,True,False,low_10,train,train
7713,1.88,1.8668702924532885,-0.5386232647541237,False,False,True,False,False,middle_80,train,train
7714,0.7,1.4176929429212834,0.4053545774698673,False,False,True,False,False,middle_80,val,train
7715,2.24,1.8945317618284294,-0.6601699301337142,False,False,True,False,False,middle_80,train,train
7716,1.78,-0.7081596051101298,-0.8410440220140972,False,False,True,False,False,middle_80,train,train
7717,2.26,0.6899350867171413,0.4408455104181991,False,False,True,False,False,middle_80,train,train
7718,0.66,-1.2946456990208859,-1.1365117514289949,False,False,True,False,False,middle_80,train,train
7719,2.8,0.039375162686622535,2.7223587946682435,False,True,False,False,False,high_10,train,train
7720,1.8,0.08310963737404488,-1.0572236008748157,False,False,True,False,False,middle_80,train,train
7721,2.08,1.6607375404137823,0.589601312358998,False,False,True,False,False,middle_80,train,val
7722,1.24,1.521062040337994,1.240573480371828,False,False,True,False,False,middle_80,train,train
7723,1.0,1.6389508961813957,0.7102792534987544,False,False,True,False,False,middle_80,train,train
7724,1.0,-1.7929371340901579,-1.9249929493682596,False,False,True,False,False,middle_80,train,train
7725,1.12,-0.8368416223061963,-1.3916630981710998,False,False,True,False,False,middle_80,train,test
7726,2.66,-0.5046274262097048,-1.593894297089864,False,True,False,False,False,high_10,test,train
7727,0.82,-0.02191279343710609,-0.7674471047052305,False,False,True,False,False,middle_80,train,train
7728,1.34,1.0606453811312213,-0.1564980167594367,False,False,True,False,False,middle_80,train,test
7729,1.48,-0.40299461581564927,-0.3038265972483779,False,False,True,False,False,middle_80,test,test
7730,0.32,-1.590091596556082,-0.62158185538525,True,False,False,True,False,low_10,train,train
7731,1.24,0.7504249032978494,1.2153781417425922,False,False,True,False,False,middle_80,val,train
7732,0.68,-0.4416178669299831,-0.5509578417775913,False,False,True,False,False,middle_80,train,train
7733,3.3,0.032338899752958776,1.1431675516864104,False,True,False,False,True,high_10,train,train
7734,3.4,1.3123629506950596,0.029604489627283872,False,True,False,False,True,high_10,train,train
7735,2.54,0.10856415652541619,2.4726741245279165,False,True,False,False,False,high_10,test,train
7736,0.76,1.7402780855825428,0.9207624929737496,False,False,True,False,False,middle_80,train,train
7737,0.84,-1.147472650762631,-0.05518913579322781,False,False,True,False,False,middle_80,train,test
7738,1.08,1.351246843694367,0.3544056697282882,False,False,True,False,False,middle_80,train,train
7739,0.84,-0.8186237166862994,-0.726095865497538,False,False,True,False,False,middle_80,train,train
7740,0.74,-2.481450745209703,-0.05574247078590379,False,False,True,False,False,middle_80,train,train
7741,3.22,-1.3035090343811124,0.1617273791682476,False,True,False,False,True,high_10,train,train
7742,1.26,4.35399164457254,-0.9434493595613942,False,False,True,False,False,middle_80,train,train
7743,1.7,-1.0478448414116295,0.5784235701471823,False,False,True,False,False,middle_80,train,train
7744,2.5,0.6338871990432704,2.662923629740668,False,True,False,False,False,high_10,train,train
7745,1.5,-1.487694817990945,0.41076527796087703,False,False,True,False,False,middle_80,train,test
7746,0.9,-0.34674840143713465,-0.3750322691078305,False,False,True,False,False,middle_80,train,val
7747,1.2,-0.39934873862154524,-0.39903868403803133,False,False,True,False,False,middle_80,test,test
7748,2.58,2.1996877057838384,1.213216182820263,False,True,False,False,False,high_10,train,train
7749,0.98,-1.8281216233530249,-1.839089307170371,False,False,True,False,False,middle_80,train,train
7750,1.88,-1.11053327171606,1.1986188934222974,False,False,True,False,False,middle_80,train,val
7751,1.42,-0.503560385889777,-1.0260873515400366,False,False,True,False,False,middle_80,train,train
7752,1.68,1.9838210724081204,-2.137829119036873,False,False,True,False,False,middle_80,val,test
7753,2.08,4.002117653831734,-0.34667123594942206,False,False,True,False,False,middle_80,test,train
7754,1.88,1.3236241866494596,-0.9132253829039657,False,False,True,False,False,middle_80,train,train
7755,1.92,0.1553964786700607,0.5458514619296849,False,False,True,False,False,middle_80,train,train
7756,2.28,-1.638713556029405,0.6348642328872893,False,False,True,False,False,middle_80,train,train
7757,0.68,-0.1454007664588405,-0.21752200961880808,False,False,True,False,False,middle_80,train,train
7758,0.54,-0.9439791486579294,1.289650978722444,True,False,False,False,False,low_10,train,train
7759,1.22,-0.9147684310259738,-0.8974697311193258,False,False,True,False,False,middle_80,train,val
7760,0.92,1.830364289714218,-0.4776025690448601,False,False,True,False,False,middle_80,train,train
7761,2.14,-0.2147591478062469,1.437757717053547,False,False,True,False,False,middle_80,val,val
7762,1.52,1.6792693329667545,0.9617317605919277,False,False,True,False,False,middle_80,train,train
7763,0.78,-0.5465165022836598,0.6037014062173792,False,False,True,False,False,middle_80,train,train
7764,1.04,-1.405331071530806,-0.6724821413531099,False,False,True,False,False,middle_80,train,train
7765,2.08,3.2159125730280977,0.2868115488583433,False,False,True,False,False,middle_80,test,train
7766,0.34,2.3802162243114937,-0.7611912043790666,True,False,False,True,False,low_10,train,train
7767,1.1,-1.6685653232872284,-0.21384493000292584,False,False,True,False,False,middle_80,val,train
7768,3.06,-1.0400529140830344,2.785042500113635,False,True,False,False,True,high_10,train,train
7769,1.62,-0.8255074348481677,-0.3317242001752291,False,False,True,False,False,middle_80,train,train
7770,0.68,2.178548485319351,-1.1578420513870904,False,False,True,False,False,middle_80,train,train
7771,2.06,1.0281454504595784,0.2769973686567573,False,False,True,False,False,middle_80,train,train
7772,1.06,2.7971370440956256,0.11020702290672797,False,False,True,False,False,middle_80,train,train
7773,1.26,-0.6622061781527682,1.4920462078683059,False,False,True,False,False,middle_80,train,test
7774,1.4,-1.516745161917536,0.7305421959715364,False,False,True,False,False,middle_80,train,train
7775,1.48,-2.3170964332060855,-0.33939910910127746,False,False,True,False,False,middle_80,train,train
7776,1.0,-0.66490743925814,1.5706666425595726,False,False,True,False,False,middle_80,train,train
7777,1.28,-0.0890098815805248,0.3329319936044996,False,False,True,False,False,middle_80,train,test
7778,1.94,2.8237440538922702,0.7568250323023251,False,False,True,False,False,middle_80,train,train
7779,1.7,-1.6061557973427145,0.2512137330453496,False,False,True,False,False,middle_80,test,val
7780,1.64,1.4180258212477581,0.19818261972094853,False,False,True,False,False,middle_80,train,test
7781,1.9,-0.5798743257778012,-0.5766080872986139,False,False,True,False,False,middle_80,test,train
7782,0.56,1.3854073930217312,-0.8159289035634425,True,False,False,False,False,low_10,test,train
7783,0.94,1.207448037547798,-0.5374872233761713,False,False,True,False,False,middle_80,train,train
7784,1.68,0.6302478965049777,0.38115266090838545,False,False,True,False,False,middle_80,train,train
7785,0.86,0.44790960069510116,0.999613132837065,False,False,True,False,False,middle_80,train,train
7786,0.56,1.730190632949421,0.03512545741962934,True,False,False,False,False,low_10,train,train
7787,2.0,2.9444477138328025,-1.1140486172544637,False,False,True,False,False,middle_80,train,train
7788,0.74,-0.28087781814158275,1.0258829257509372,False,False,True,False,False,middle_80,train,train
7789,0.84,2.432228483864243,-1.167247673757221,False,False,True,False,False,middle_80,train,val
7790,1.32,-0.3847487345764155,-1.2882490968883804,False,False,True,False,False,middle_80,train,train
7791,1.58,-2.7149266072697835,-2.088836717043267,False,False,True,False,False,middle_80,test,test
7792,0.6,-0.4623333896117595,-0.28410292776593316,True,False,False,False,False,low_10,train,train
7793,1.2,1.9500274390092747,0.5945591438308773,False,False,True,False,False,middle_80,train,val
7794,1.76,0.6413789730169752,0.6210359077903649,False,False,True,False,False,middle_80,test,train
7795,0.92,2.730926628719911,2.1864673414738602,False,False,True,False,False,middle_80,train,train
7796,0.48,-0.2589633265912624,0.9978792338507704,True,False,False,False,False,low_10,train,train
7797,0.92,0.685853729381643,-0.015004625516574348,False,False,True,False,False,middle_80,train,train
7798,0.74,-0.3976563797996858,-0.05750158611233256,False,False,True,False,False,middle_80,train,val
7799,1.44,-2.3793738661906194,-1.21465324285373,False,False,True,False,False,middle_80,train,train
7800,0.42,2.3268974588558136,-1.3278901351525096,True,False,False,True,False,low_10,train,train
7801,1.08,-0.4327063834438113,-1.8772822814675145,False,False,True,False,False,middle_80,train,val
7802,1.12,2.0694172129825783,-0.3248574044631074,False,False,True,False,False,middle_80,test,train
7803,1.1,2.1116963536811055,-0.32108006893349,False,False,True,False,False,middle_80,test,test
7804,1.08,-0.9071926920123023,0.07550724804492971,False,False,True,False,False,middle_80,train,train
7805,1.5,1.5859284699578722,-0.29540332317804757,False,False,True,False,False,middle_80,train,train
7806,0.62,-0.3949752996588952,-0.032081989297075515,True,False,False,False,False,low_10,train,train
7807,1.68,1.0791205379254913,-0.23202913522914906,False,False,True,False,False,middle_80,train,train
7808,1.56,-1.5303247642615387,-0.9070623452328136,False,False,True,False,False,middle_80,train,train
7809,0.48,-0.8198895531230533,-1.6383783066255273,True,False,False,False,False,low_10,val,train
7810,1.34,0.677397010955329,0.3984816247296611,False,False,True,False,False,middle_80,train,train
7811,1.2,-0.8469360633393824,-0.6805841746655248,False,False,True,False,False,middle_80,train,train
7812,1.58,1.7830747856992353,-0.5099631302940498,False,False,True,False,False,middle_80,train,test
7813,1.82,3.0314025980974684,0.7585347217978825,False,False,True,False,False,middle_80,train,val
7814,1.52,1.1983506677288043,0.600832782598067,False,False,True,False,False,middle_80,test,train
7815,0.86,-1.3399267575465843,-1.8967035861756822,False,False,True,False,False,middle_80,train,train
7816,1.34,3.1121535790935813,-0.4667846522564314,False,False,True,False,False,middle_80,train,train
7817,1.38,-2.181026413748679,0.7895175105017009,False,False,True,False,False,middle_80,train,train
7818,1.26,-2.2796617714574903,-1.5178330375094946,False,False,True,False,False,middle_80,train,train
7819,1.9,-1.301431625622949,-0.09669124131682297,False,False,True,False,False,middle_80,train,train
7820,1.06,0.7282908146651564,0.6951424926368274,False,False,True,False,False,middle_80,test,val
7821,1.08,2.1651871931033804,-0.7938050897822787,False,False,True,False,False,middle_80,train,train
7822,1.14,0.8745914810835425,1.5685553632322033,False,False,True,False,False,middle_80,test,train
7823,0.6,-0.3993100921173166,0.7957549799622483,True,False,False,False,False,low_10,train,train
7824,3.92,1.0779077037028735,0.7698583564853597,False,True,False,False,True,high_10,train,train
7825,1.12,-1.8219004093157682,1.0130687412297237,False,False,True,False,False,middle_80,train,train
7826,2.88,-0.7108759547263067,1.029423454831842,False,True,False,False,True,high_10,train,train
7827,1.52,-1.693593123721906,-2.2461656225378066,False,False,True,False,False,middle_80,test,train
7828,1.84,1.8337261376564316,0.9940496990326083,False,False,True,False,False,middle_80,train,test
7829,0.68,-2.5400581748788307,-0.7024983573877784,False,False,True,False,False,middle_80,train,train
7830,1.76,0.5670345188971712,1.1238576532719113,False,False,True,False,False,middle_80,train,test
7831,3.3,0.15914919694969326,-0.015257305349230614,False,True,False,False,True,high_10,test,train
7832,0.94,0.44816484331542117,-0.9533540052227757,False,False,True,False,False,middle_80,train,train
7833,1.56,0.7310157131777542,-0.17753281194488696,False,False,True,False,False,middle_80,train,train
7834,1.52,-0.5022151610242259,-1.4465772242489912,False,False,True,False,False,middle_80,train,train
7835,2.88,-2.075647114297475,4.888814003493805,False,True,False,False,True,high_10,train,train
7836,1.18,0.9602512973092426,1.30931869429653,False,False,True,False,False,middle_80,test,val
7837,1.38,-0.3966889401695784,1.1670557501066368,False,False,True,False,False,middle_80,train,train
7838,2.98,2.2981537549235895,1.226064849266413,False,True,False,False,True,high_10,train,train
7839,0.8,-1.587477427615891,0.7216478525036555,False,False,True,False,False,middle_80,val,train
7840,0.9,-1.8975927446023715,-0.9152338690668345,False,False,True,False,False,middle_80,test,val
7841,2.32,-1.4685802708630766,-0.11682725280702443,False,False,True,False,False,middle_80,train,train
7842,1.28,2.80396057470712,-0.30139522334111984,False,False,True,False,False,middle_80,train,train
