sample_id,target,target_bin_10,target_bin_5
9675,1.46,middle_80,middle_90
9676,0.44,low_10,low_5
9677,1.5,middle_80,middle_90
9678,1.74,middle_80,middle_90
9679,0.82,middle_80,middle_90
9680,1.16,middle_80,middle_90
9681,0.06,low_10,low_5
9682,1.54,middle_80,middle_90
9683,1.62,middle_80,middle_90
9684,1.1,middle_80,middle_90
9685,3.34,high_10,high_5
9686,1.68,middle_80,middle_90
9687,0.92,middle_80,middle_90
9688,0.62,low_10,middle_90
9689,0.52,low_10,middle_90
9690,0.9,middle_80,middle_90
9691,1.16,middle_80,middle_90
9692,0.46,low_10,low_5
9693,1.26,middle_80,middle_90
9694,2.66,high_10,middle_90
9695,1.02,middle_80,middle_90
9696,0.84,middle_80,middle_90
9697,1.24,middle_80,middle_90
9698,1.18,middle_80,middle_90
9699,1.14,middle_80,middle_90
9700,2.12,middle_80,middle_90
9701,2.26,middle_80,middle_90
9702,1.18,middle_80,middle_90
9703,0.98,middle_80,middle_90
9704,2.18,middle_80,middle_90
9705,0.88,middle_80,middle_90
9706,0.7,middle_80,middle_90
9707,1.34,middle_80,middle_90
9708,1.48,middle_80,middle_90
9709,1.44,middle_80,middle_90
9710,1.42,middle_80,middle_90
9711,0.78,middle_80,middle_90
9712,0.42,low_10,low_5
9713,0.94,middle_80,middle_90
9714,3.74,high_10,high_5
9715,1.82,middle_80,middle_90
9716,1.66,middle_80,middle_90
9717,0.66,middle_80,middle_90
9718,1.78,middle_80,middle_90
9719,1.8,middle_80,middle_90
9720,1.96,middle_80,middle_90
9721,0.56,low_10,middle_90
9722,2.82,high_10,middle_90
9723,3.32,high_10,high_5
9724,0.86,middle_80,middle_90
9725,1.86,middle_80,middle_90
9726,0.44,low_10,low_5
9727,2.2,middle_80,middle_90
9728,0.98,middle_80,middle_90
9729,1.48,middle_80,middle_90
9730,2.16,middle_80,middle_90
9731,1.46,middle_80,middle_90
9732,0.96,middle_80,middle_90
9733,0.86,middle_80,middle_90
9734,1.26,middle_80,middle_90
9735,0.9,middle_80,middle_90
9736,0.8,middle_80,middle_90
9737,2.26,middle_80,middle_90
9738,1.62,middle_80,middle_90
9739,0.96,middle_80,middle_90
9740,1.44,middle_80,middle_90
9741,1.34,middle_80,middle_90
9742,1.38,middle_80,middle_90
9743,0.78,middle_80,middle_90
9744,0.3,low_10,low_5
9745,0.7,middle_80,middle_90
9746,2.3,middle_80,middle_90
9747,1.3,middle_80,middle_90
9748,1.64,middle_80,middle_90
9749,0.98,middle_80,middle_90
9750,1.48,middle_80,middle_90
9751,1.18,middle_80,middle_90
9752,0.7,middle_80,middle_90
9753,2.7,high_10,middle_90
9754,1.34,middle_80,middle_90
9755,1.26,middle_80,middle_90
9756,2.52,high_10,middle_90
9757,1.18,middle_80,middle_90
9758,2.94,high_10,high_5
9759,1.26,middle_80,middle_90
9760,1.84,middle_80,middle_90
9761,3.22,high_10,high_5
9762,1.12,middle_80,middle_90
9763,0.38,low_10,low_5
9764,2.24,middle_80,middle_90
9765,1.8,middle_80,middle_90
9766,3.54,high_10,high_5
9767,0.94,middle_80,middle_90
9768,1.3,middle_80,middle_90
9769,1.58,middle_80,middle_90
9770,1.56,middle_80,middle_90
9771,0.7,middle_80,middle_90
9772,1.64,middle_80,middle_90
9773,0.62,low_10,middle_90
9774,1.92,middle_80,middle_90
9775,0.94,middle_80,middle_90
9776,0.18,low_10,low_5
9777,0.84,middle_80,middle_90
9778,1.04,middle_80,middle_90
9779,1.7,middle_80,middle_90
9780,0.14,low_10,low_5
9781,2.1,middle_80,middle_90
9782,1.3,middle_80,middle_90
9783,1.2,middle_80,middle_90
9784,2.24,middle_80,middle_90
9785,1.02,middle_80,middle_90
9786,1.68,middle_80,middle_90
9787,1.94,middle_80,middle_90
9788,1.26,middle_80,middle_90
9789,2.08,middle_80,middle_90
9790,1.48,middle_80,middle_90
9791,2.26,middle_80,middle_90
9792,1.34,middle_80,middle_90
9793,1.72,middle_80,middle_90
9794,1.4,middle_80,middle_90
9795,1.08,middle_80,middle_90
9796,1.66,middle_80,middle_90
9797,0.54,low_10,middle_90
9798,0.36,low_10,low_5
9799,1.0,middle_80,middle_90
9800,0.86,middle_80,middle_90
9801,3.28,high_10,high_5
9802,1.52,middle_80,middle_90
9803,0.64,low_10,middle_90
9804,0.98,middle_80,middle_90
9805,1.76,middle_80,middle_90
9806,0.84,middle_80,middle_90
9807,1.3,middle_80,middle_90
9808,1.78,middle_80,middle_90
9809,2.34,middle_80,middle_90
9810,0.18,low_10,low_5
9811,2.46,high_10,middle_90
9812,0.82,middle_80,middle_90
9813,1.04,middle_80,middle_90
9814,1.02,middle_80,middle_90
9815,1.7,middle_80,middle_90
9816,1.26,middle_80,middle_90
9817,2.04,middle_80,middle_90
9818,2.02,middle_80,middle_90
9819,2.12,middle_80,middle_90
9820,0.9,middle_80,middle_90
9821,1.76,middle_80,middle_90
9822,2.88,high_10,high_5
9823,1.74,middle_80,middle_90
9824,3.62,high_10,high_5
9825,1.18,middle_80,middle_90
9826,1.8,middle_80,middle_90
9827,1.06,middle_80,middle_90
9828,1.7,middle_80,middle_90
9829,1.58,middle_80,middle_90
9830,1.38,middle_80,middle_90
9831,1.04,middle_80,middle_90
9832,2.5,high_10,middle_90
9833,3.12,high_10,high_5
9834,2.42,middle_80,middle_90
9835,1.64,middle_80,middle_90
9836,1.04,middle_80,middle_90
9837,1.38,middle_80,middle_90
9838,2.6,high_10,middle_90
9839,1.14,middle_80,middle_90
9840,0.66,middle_80,middle_90
9841,0.74,middle_80,middle_90
9842,1.1,middle_80,middle_90
9843,1.4,middle_80,middle_90
9844,0.56,low_10,middle_90
9845,1.46,middle_80,middle_90
9846,1.36,middle_80,middle_90
9847,1.58,middle_80,middle_90
9848,1.58,middle_80,middle_90
9849,1.8,middle_80,middle_90
9850,0.76,middle_80,middle_90
9851,2.02,middle_80,middle_90
9852,1.72,middle_80,middle_90
9853,1.28,middle_80,middle_90
9854,1.12,middle_80,middle_90
9855,1.32,middle_80,middle_90
9856,3.5,high_10,high_5
9857,2.8,high_10,middle_90
9858,0.42,low_10,low_5
9859,2.28,middle_80,middle_90
9860,1.98,middle_80,middle_90
9861,1.6,middle_80,middle_90
9862,2.44,high_10,middle_90
9863,0.92,middle_80,middle_90
9864,0.22,low_10,low_5
9865,1.04,middle_80,middle_90
9866,1.18,middle_80,middle_90
9867,1.28,middle_80,middle_90
9868,1.14,middle_80,middle_90
9869,1.48,middle_80,middle_90
9870,1.46,middle_80,middle_90
9871,1.26,middle_80,middle_90
9872,1.54,middle_80,middle_90
9873,1.08,middle_80,middle_90
9874,1.62,middle_80,middle_90
9875,1.54,middle_80,middle_90
9876,2.38,middle_80,middle_90
9877,1.34,middle_80,middle_90
9878,1.4,middle_80,middle_90
9879,0.84,middle_80,middle_90
9880,1.42,middle_80,middle_90
9881,3.32,high_10,high_5
9882,0.42,low_10,low_5
9883,1.3,middle_80,middle_90
9884,1.64,middle_80,middle_90
9885,2.68,high_10,middle_90
9886,1.84,middle_80,middle_90
9887,1.68,middle_80,middle_90
9888,1.22,middle_80,middle_90
9889,0.82,middle_80,middle_90
9890,1.4,middle_80,middle_90
9891,0.4,low_10,low_5
9892,1.24,middle_80,middle_90
9893,1.84,middle_80,middle_90
9894,0.44,low_10,low_5
9895,1.0,middle_80,middle_90
9896,1.32,middle_80,middle_90
9897,1.34,middle_80,middle_90
9898,1.0,middle_80,middle_90
9899,1.32,middle_80,middle_90
9900,0.6,low_10,middle_90
9901,1.66,middle_80,middle_90
9902,1.36,middle_80,middle_90
9903,1.48,middle_80,middle_90
9904,2.12,middle_80,middle_90
9905,3.56,high_10,high_5
9906,1.78,middle_80,middle_90
9907,1.4,middle_80,middle_90
9908,0.66,middle_80,middle_90
9909,1.32,middle_80,middle_90
9910,3.2,high_10,high_5
9911,1.44,middle_80,middle_90
9912,1.46,middle_80,middle_90
9913,1.38,middle_80,middle_90
9914,2.68,high_10,middle_90
9915,1.3,middle_80,middle_90
9916,0.08,low_10,low_5
9917,1.58,middle_80,middle_90
9918,1.88,middle_80,middle_90
9919,3.58,high_10,high_5
9920,1.32,middle_80,middle_90
9921,1.16,middle_80,middle_90
9922,3.52,high_10,high_5
9923,0.92,middle_80,middle_90
9924,1.4,middle_80,middle_90
9925,1.58,middle_80,middle_90
9926,1.74,middle_80,middle_90
9927,1.52,middle_80,middle_90
9928,1.7,middle_80,middle_90
9929,0.3,low_10,low_5
9930,1.14,middle_80,middle_90
9931,1.84,middle_80,middle_90
9932,1.66,middle_80,middle_90
9933,1.92,middle_80,middle_90
9934,1.44,middle_80,middle_90
9935,0.76,middle_80,middle_90
9936,2.74,high_10,middle_90
9937,0.66,middle_80,middle_90
9938,0.56,low_10,middle_90
9939,1.28,middle_80,middle_90
9940,0.22,low_10,low_5
9941,2.2,middle_80,middle_90
9942,1.26,middle_80,middle_90
9943,1.7,middle_80,middle_90
9944,1.48,middle_80,middle_90
9945,1.82,middle_80,middle_90
9946,0.94,middle_80,middle_90
9947,1.3,middle_80,middle_90
9948,0.38,low_10,low_5
9949,0.92,middle_80,middle_90
9950,1.74,middle_80,middle_90
9951,0.48,low_10,middle_90
9952,0.9,middle_80,middle_90
9953,1.5,middle_80,middle_90
9954,1.18,middle_80,middle_90
9955,0.8,middle_80,middle_90
9956,1.9,middle_80,middle_90
9957,0.52,low_10,middle_90
9958,1.08,middle_80,middle_90
9959,1.3,middle_80,middle_90
9960,0.68,middle_80,middle_90
9961,0.92,middle_80,middle_90
9962,1.76,middle_80,middle_90
9963,1.46,middle_80,middle_90
9964,1.96,middle_80,middle_90
9965,2.0,middle_80,middle_90
9966,1.56,middle_80,middle_90
9967,1.0,middle_80,middle_90
9968,4.12,high_10,high_5
9969,1.8,middle_80,middle_90
9970,1.46,middle_80,middle_90
9971,1.2,middle_80,middle_90
9972,0.76,middle_80,middle_90
9973,1.34,middle_80,middle_90
9974,1.48,middle_80,middle_90
9975,0.74,middle_80,middle_90
9976,1.0,middle_80,middle_90
9977,0.8,middle_80,middle_90
9978,1.66,middle_80,middle_90
9979,2.96,high_10,high_5
9980,1.3,middle_80,middle_90
9981,3.2,high_10,high_5
9982,1.92,middle_80,middle_90
9983,0.72,middle_80,middle_90
9984,1.58,middle_80,middle_90
9985,2.82,high_10,middle_90
9986,1.72,middle_80,middle_90
9987,1.28,middle_80,middle_90
9988,2.56,high_10,middle_90
9989,4.22,high_10,high_5
9990,1.14,middle_80,middle_90
9991,1.16,middle_80,middle_90
9992,1.04,middle_80,middle_90
9993,0.78,middle_80,middle_90
9994,0.56,low_10,middle_90
9995,0.86,middle_80,middle_90
9996,1.1,middle_80,middle_90
9997,1.72,middle_80,middle_90
9998,1.28,middle_80,middle_90
9999,2.52,high_10,middle_90
10000,1.9,middle_80,middle_90
10001,1.72,middle_80,middle_90
10002,3.5,high_10,high_5
10003,0.44,low_10,low_5
10004,1.56,middle_80,middle_90
10005,1.42,middle_80,middle_90
10006,1.94,middle_80,middle_90
10007,1.8,middle_80,middle_90
10008,1.56,middle_80,middle_90
10009,1.14,middle_80,middle_90
10010,1.08,middle_80,middle_90
10011,0.44,low_10,low_5
10012,1.3,middle_80,middle_90
10013,3.26,high_10,high_5
10014,1.3,middle_80,middle_90
10015,0.96,middle_80,middle_90
10016,1.6,middle_80,middle_90
10017,0.56,low_10,middle_90
10018,1.6,middle_80,middle_90
10019,0.68,middle_80,middle_90
10020,0.56,low_10,middle_90
10021,0.96,middle_80,middle_90
10022,1.52,middle_80,middle_90
10023,0.5,low_10,middle_90
10024,0.72,middle_80,middle_90
10025,4.4,high_10,high_5
10026,1.32,middle_80,middle_90
10027,1.2,middle_80,middle_90
10028,2.32,middle_80,middle_90
10029,2.04,middle_80,middle_90
10030,1.1,middle_80,middle_90
10031,0.26,low_10,low_5
10032,2.0,middle_80,middle_90
10033,1.36,middle_80,middle_90
10034,1.96,middle_80,middle_90
10035,2.12,middle_80,middle_90
10036,0.72,middle_80,middle_90
10037,0.7,middle_80,middle_90
10038,1.88,middle_80,middle_90
10039,-0.24,low_10,low_5
10040,0.2,low_10,low_5
10041,2.46,high_10,middle_90
10042,0.76,middle_80,middle_90
10043,0.62,low_10,middle_90
10044,1.38,middle_80,middle_90
10045,0.56,low_10,middle_90
10046,1.58,middle_80,middle_90
10047,0.28,low_10,low_5
10048,0.68,middle_80,middle_90
10049,1.8,middle_80,middle_90
10050,1.18,middle_80,middle_90
10051,1.72,middle_80,middle_90
10052,0.86,middle_80,middle_90
10053,2.0,middle_80,middle_90
10054,1.18,middle_80,middle_90
10055,1.86,middle_80,middle_90
10056,1.12,middle_80,middle_90
10057,0.24,low_10,low_5
10058,1.36,middle_80,middle_90
10059,0.46,low_10,low_5
10060,1.02,middle_80,middle_90
10061,1.62,middle_80,middle_90
10062,0.48,low_10,middle_90
10063,1.06,middle_80,middle_90
10064,0.42,low_10,low_5
10065,1.44,middle_80,middle_90
10066,1.66,middle_80,middle_90
10067,0.94,middle_80,middle_90
10068,1.72,middle_80,middle_90
10069,1.34,middle_80,middle_90
10070,1.2,middle_80,middle_90
10071,0.42,low_10,low_5
10072,3.36,high_10,high_5
10073,0.82,middle_80,middle_90
10074,2.12,middle_80,middle_90
10075,2.2,middle_80,middle_90
10076,2.5,high_10,middle_90
10077,0.66,middle_80,middle_90
10078,1.4,middle_80,middle_90
10079,2.1,middle_80,middle_90
10080,1.46,middle_80,middle_90
10081,0.2,low_10,low_5
10082,2.26,middle_80,middle_90
10083,3.1,high_10,high_5
10084,1.32,middle_80,middle_90
10085,2.06,middle_80,middle_90
10086,1.38,middle_80,middle_90
10087,2.54,high_10,middle_90
10088,1.8,middle_80,middle_90
10089,0.92,middle_80,middle_90
10090,1.76,middle_80,middle_90
10091,0.74,middle_80,middle_90
10092,1.8,middle_80,middle_90
10093,0.38,low_10,low_5
10094,0.74,middle_80,middle_90
10095,2.16,middle_80,middle_90
10096,1.66,middle_80,middle_90
10097,1.5,middle_80,middle_90
10098,0.72,middle_80,middle_90
10099,2.06,middle_80,middle_90
10100,1.7,middle_80,middle_90
10101,1.54,middle_80,middle_90
10102,1.08,middle_80,middle_90
10103,2.58,high_10,middle_90
10104,1.14,middle_80,middle_90
10105,1.32,middle_80,middle_90
10106,0.6,low_10,middle_90
10107,1.52,middle_80,middle_90
10108,0.98,middle_80,middle_90
10109,1.18,middle_80,middle_90
10110,1.1,middle_80,middle_90
10111,0.5,low_10,middle_90
10112,1.46,middle_80,middle_90
10113,2.38,middle_80,middle_90
10114,1.66,middle_80,middle_90
10115,1.78,middle_80,middle_90
10116,-0.22,low_10,low_5
10117,1.04,middle_80,middle_90
10118,1.2,middle_80,middle_90
10119,1.04,middle_80,middle_90
10120,1.46,middle_80,middle_90
10121,0.7,middle_80,middle_90
10122,2.72,high_10,middle_90
10123,1.7,middle_80,middle_90
10124,2.02,middle_80,middle_90
10125,1.28,middle_80,middle_90
10126,1.8,middle_80,middle_90
10127,1.42,middle_80,middle_90
10128,2.56,high_10,middle_90
10129,2.18,middle_80,middle_90
10130,1.36,middle_80,middle_90
10131,2.14,middle_80,middle_90
10132,0.82,middle_80,middle_90
10133,1.78,middle_80,middle_90
10134,0.66,middle_80,middle_90
10135,1.8,middle_80,middle_90
10136,1.92,middle_80,middle_90
10137,1.02,middle_80,middle_90
10138,2.0,middle_80,middle_90
10139,2.02,middle_80,middle_90
10140,1.42,middle_80,middle_90
10141,1.64,middle_80,middle_90
10142,1.18,middle_80,middle_90
10143,0.44,low_10,low_5
10144,1.14,middle_80,middle_90
10145,1.74,middle_80,middle_90
10146,1.16,middle_80,middle_90
10147,1.32,middle_80,middle_90
10148,1.74,middle_80,middle_90
10149,1.1,middle_80,middle_90
10150,1.0,middle_80,middle_90
10151,1.0,middle_80,middle_90
10152,1.3,middle_80,middle_90
10153,1.12,middle_80,middle_90
10154,0.68,middle_80,middle_90
10155,0.6,low_10,middle_90
10156,1.26,middle_80,middle_90
10157,1.2,middle_80,middle_90
10158,0.64,low_10,middle_90
10159,1.82,middle_80,middle_90
10160,2.1,middle_80,middle_90
10161,1.0,middle_80,middle_90
10162,0.26,low_10,low_5
10163,1.86,middle_80,middle_90
10164,0.84,middle_80,middle_90
10165,2.04,middle_80,middle_90
10166,0.36,low_10,low_5
10167,1.7,middle_80,middle_90
10168,0.36,low_10,low_5
10169,2.36,middle_80,middle_90
10170,0.32,low_10,low_5
10171,1.1,middle_80,middle_90
10172,2.12,middle_80,middle_90
10173,1.5,middle_80,middle_90
10174,1.9,middle_80,middle_90
10175,3.54,high_10,high_5
10176,1.76,middle_80,middle_90
10177,3.0,high_10,high_5
10178,1.84,middle_80,middle_90
10179,1.06,middle_80,middle_90
10180,1.78,middle_80,middle_90
10181,1.12,middle_80,middle_90
10182,1.2,middle_80,middle_90
10183,1.46,middle_80,middle_90
10184,0.74,middle_80,middle_90
10185,1.42,middle_80,middle_90
10186,1.34,middle_80,middle_90
10187,0.82,middle_80,middle_90
10188,0.38,low_10,low_5
10189,1.6,middle_80,middle_90
10190,2.98,high_10,high_5
10191,2.38,middle_80,middle_90
10192,1.52,middle_80,middle_90
10193,0.78,middle_80,middle_90
10194,1.26,middle_80,middle_90
10195,2.42,middle_80,middle_90
10196,0.36,low_10,low_5
10197,2.92,high_10,high_5
10198,1.46,middle_80,middle_90
10199,0.52,low_10,middle_90
10200,2.44,high_10,middle_90
10201,0.62,low_10,middle_90
10202,1.08,middle_80,middle_90
10203,1.84,middle_80,middle_90
10204,1.96,middle_80,middle_90
10205,1.16,middle_80,middle_90
10206,1.46,middle_80,middle_90
10207,2.1,middle_80,middle_90
10208,1.14,middle_80,middle_90
10209,1.6,middle_80,middle_90
10210,1.14,middle_80,middle_90
10211,0.98,middle_80,middle_90
10212,2.48,high_10,middle_90
10213,1.38,middle_80,middle_90
10214,0.7,middle_80,middle_90
10215,1.38,middle_80,middle_90
10216,1.54,middle_80,middle_90
10217,2.04,middle_80,middle_90
10218,2.34,middle_80,middle_90
10219,1.32,middle_80,middle_90
10220,1.3,middle_80,middle_90
10221,1.16,middle_80,middle_90
10222,1.12,middle_80,middle_90
10223,1.44,middle_80,middle_90
10224,0.88,middle_80,middle_90
10225,1.72,middle_80,middle_90
10226,1.94,middle_80,middle_90
10227,1.24,middle_80,middle_90
10228,1.44,middle_80,middle_90
10229,1.52,middle_80,middle_90
10230,1.38,middle_80,middle_90
10231,3.44,high_10,high_5
10232,0.1,low_10,low_5
10233,0.38,low_10,low_5
10234,1.64,middle_80,middle_90
10235,0.82,middle_80,middle_90
10236,1.64,middle_80,middle_90
10237,1.46,middle_80,middle_90
10238,3.04,high_10,high_5
10239,1.5,middle_80,middle_90
10240,1.76,middle_80,middle_90
10241,0.94,middle_80,middle_90
10242,3.2,high_10,high_5
10243,1.72,middle_80,middle_90
10244,1.76,middle_80,middle_90
10245,1.2,middle_80,middle_90
10246,1.04,middle_80,middle_90
10247,1.46,middle_80,middle_90
10248,2.32,middle_80,middle_90
10249,0.54,low_10,middle_90
10250,1.42,middle_80,middle_90
10251,1.5,middle_80,middle_90
10252,1.74,middle_80,middle_90
10253,2.56,high_10,middle_90
10254,1.7,middle_80,middle_90
10255,1.2,middle_80,middle_90
10256,3.04,high_10,high_5
10257,2.38,middle_80,middle_90
10258,1.78,middle_80,middle_90
10259,1.62,middle_80,middle_90
10260,2.78,high_10,middle_90
10261,3.82,high_10,high_5
10262,1.0,middle_80,middle_90
10263,0.9,middle_80,middle_90
10264,1.9,middle_80,middle_90
10265,0.62,low_10,middle_90
10266,1.54,middle_80,middle_90
10267,1.88,middle_80,middle_90
10268,3.1,high_10,high_5
10269,0.78,middle_80,middle_90
10270,2.12,middle_80,middle_90
10271,2.12,middle_80,middle_90
10272,0.74,middle_80,middle_90
10273,0.84,middle_80,middle_90
10274,0.64,low_10,middle_90
10275,0.64,low_10,middle_90
10276,1.68,middle_80,middle_90
10277,1.5,middle_80,middle_90
10278,1.3,middle_80,middle_90
10279,2.1,middle_80,middle_90
10280,1.74,middle_80,middle_90
10281,0.68,middle_80,middle_90
10282,0.62,low_10,middle_90
10283,1.14,middle_80,middle_90
10284,1.82,middle_80,middle_90
10285,0.86,middle_80,middle_90
10286,1.88,middle_80,middle_90
10287,1.28,middle_80,middle_90
10288,1.08,middle_80,middle_90
10289,0.8,middle_80,middle_90
10290,1.74,middle_80,middle_90
10291,1.48,middle_80,middle_90
10292,1.12,middle_80,middle_90
10293,1.94,middle_80,middle_90
10294,0.66,middle_80,middle_90
10295,2.02,middle_80,middle_90
10296,2.06,middle_80,middle_90
10297,0.6,low_10,middle_90
10298,1.06,middle_80,middle_90
10299,1.12,middle_80,middle_90
10300,1.28,middle_80,middle_90
10301,1.26,middle_80,middle_90
10302,3.94,high_10,high_5
10303,1.54,middle_80,middle_90
10304,0.88,middle_80,middle_90
10305,2.18,middle_80,middle_90
10306,0.98,middle_80,middle_90
10307,0.6,low_10,middle_90
10308,1.16,middle_80,middle_90
10309,1.16,middle_80,middle_90
10310,0.86,middle_80,middle_90
10311,2.74,high_10,middle_90
10312,3.54,high_10,high_5
10313,1.72,middle_80,middle_90
10314,0.84,middle_80,middle_90
10315,0.78,middle_80,middle_90
10316,0.82,middle_80,middle_90
10317,1.04,middle_80,middle_90
10318,0.5,low_10,middle_90
10319,2.18,middle_80,middle_90
10320,1.28,middle_80,middle_90
10321,1.2,middle_80,middle_90
10322,3.08,high_10,high_5
10323,1.4,middle_80,middle_90
10324,2.3,middle_80,middle_90
10325,1.56,middle_80,middle_90
10326,1.52,middle_80,middle_90
10327,1.44,middle_80,middle_90
10328,1.56,middle_80,middle_90
10329,0.68,middle_80,middle_90
10330,1.9,middle_80,middle_90
10331,1.3,middle_80,middle_90
10332,1.78,middle_80,middle_90
10333,1.06,middle_80,middle_90
10334,1.5,middle_80,middle_90
10335,1.32,middle_80,middle_90
10336,0.96,middle_80,middle_90
10337,1.58,middle_80,middle_90
10338,2.1,middle_80,middle_90
10339,1.08,middle_80,middle_90
10340,1.6,middle_80,middle_90
10341,2.6,high_10,middle_90
10342,0.9,middle_80,middle_90
10343,1.22,middle_80,middle_90
10344,1.26,middle_80,middle_90
10345,2.08,middle_80,middle_90
10346,1.48,middle_80,middle_90
10347,0.86,middle_80,middle_90
10348,1.88,middle_80,middle_90
10349,1.36,middle_80,middle_90
10350,1.3,middle_80,middle_90
10351,1.66,middle_80,middle_90
10352,3.42,high_10,high_5
10353,2.02,middle_80,middle_90
10354,0.98,middle_80,middle_90
10355,0.72,middle_80,middle_90
10356,2.7,high_10,middle_90
10357,1.7,middle_80,middle_90
10358,2.48,high_10,middle_90
10359,0.92,middle_80,middle_90
10360,1.28,middle_80,middle_90
10361,2.52,high_10,middle_90
10362,1.0,middle_80,middle_90
10363,2.04,middle_80,middle_90
10364,1.6,middle_80,middle_90
10365,0.5,low_10,middle_90
10366,1.14,middle_80,middle_90
10367,1.16,middle_80,middle_90
10368,0.9,middle_80,middle_90
10369,1.34,middle_80,middle_90
10370,2.3,middle_80,middle_90
10371,1.02,middle_80,middle_90
10372,1.46,middle_80,middle_90
10373,1.38,middle_80,middle_90
10374,0.92,middle_80,middle_90
10375,0.78,middle_80,middle_90
10376,1.3,middle_80,middle_90
10377,1.04,middle_80,middle_90
10378,0.64,low_10,middle_90
10379,2.98,high_10,high_5
10380,0.44,low_10,low_5
10381,1.46,middle_80,middle_90
10382,0.52,low_10,middle_90
10383,2.18,middle_80,middle_90
10384,0.8,middle_80,middle_90
10385,1.28,middle_80,middle_90
10386,1.06,middle_80,middle_90
10387,1.46,middle_80,middle_90
10388,1.96,middle_80,middle_90
10389,0.7,middle_80,middle_90
10390,1.04,middle_80,middle_90
10391,1.28,middle_80,middle_90
10392,2.26,middle_80,middle_90
10393,0.36,low_10,low_5
10394,1.6,middle_80,middle_90
10395,1.5,middle_80,middle_90
10396,1.1,middle_80,middle_90
10397,0.94,middle_80,middle_90
10398,1.78,middle_80,middle_90
10399,2.74,high_10,middle_90
10400,1.6,middle_80,middle_90
10401,1.22,middle_80,middle_90
10402,1.6,middle_80,middle_90
10403,2.06,middle_80,middle_90
10404,1.08,middle_80,middle_90
10405,2.08,middle_80,middle_90
10406,0.62,low_10,middle_90
10407,1.22,middle_80,middle_90
10408,1.26,middle_80,middle_90
10409,3.86,high_10,high_5
10410,1.02,middle_80,middle_90
10411,1.4,middle_80,middle_90
10412,1.56,middle_80,middle_90
10413,1.16,middle_80,middle_90
10414,1.1,middle_80,middle_90
10415,0.86,middle_80,middle_90
10416,1.78,middle_80,middle_90
10417,2.06,middle_80,middle_90
10418,2.12,middle_80,middle_90
10419,0.18,low_10,low_5
10420,1.42,middle_80,middle_90
10421,1.14,middle_80,middle_90
10422,1.38,middle_80,middle_90
10423,1.48,middle_80,middle_90
10424,1.86,middle_80,middle_90
10425,2.24,middle_80,middle_90
10426,0.24,low_10,low_5
10427,0.76,middle_80,middle_90
10428,3.4,high_10,high_5
10429,1.52,middle_80,middle_90
10430,1.2,middle_80,middle_90
10431,1.72,middle_80,middle_90
10432,0.9,middle_80,middle_90
10433,1.64,middle_80,middle_90
10434,0.66,middle_80,middle_90
10435,1.6,middle_80,middle_90
10436,1.62,middle_80,middle_90
10437,1.4,middle_80,middle_90
10438,1.92,middle_80,middle_90
10439,1.38,middle_80,middle_90
10440,3.14,high_10,high_5
10441,1.24,middle_80,middle_90
10442,2.76,high_10,middle_90
10443,1.84,middle_80,middle_90
10444,1.06,middle_80,middle_90
10445,1.12,middle_80,middle_90
10446,0.78,middle_80,middle_90
10447,1.04,middle_80,middle_90
10448,2.14,middle_80,middle_90
10449,1.84,middle_80,middle_90
10450,1.92,middle_80,middle_90
10451,1.6,middle_80,middle_90
10452,1.0,middle_80,middle_90
10453,1.86,middle_80,middle_90
10454,1.18,middle_80,middle_90
10455,1.3,middle_80,middle_90
10456,0.72,middle_80,middle_90
10457,1.52,middle_80,middle_90
10458,1.78,middle_80,middle_90
10459,0.54,low_10,middle_90
10460,2.54,high_10,middle_90
10461,0.9,middle_80,middle_90
10462,2.2,middle_80,middle_90
10463,0.6,low_10,middle_90
10464,1.94,middle_80,middle_90
10465,1.34,middle_80,middle_90
10466,3.28,high_10,high_5
10467,0.42,low_10,low_5
10468,2.28,middle_80,middle_90
10469,1.66,middle_80,middle_90
10470,0.94,middle_80,middle_90
10471,3.08,high_10,high_5
10472,1.44,middle_80,middle_90
10473,0.88,middle_80,middle_90
10474,2.28,middle_80,middle_90
10475,1.72,middle_80,middle_90
10476,1.22,middle_80,middle_90
10477,0.8,middle_80,middle_90
10478,1.14,middle_80,middle_90
10479,1.76,middle_80,middle_90
10480,2.18,middle_80,middle_90
10481,0.42,low_10,low_5
10482,2.32,middle_80,middle_90
10483,4.22,high_10,high_5
10484,0.5,low_10,middle_90
10485,2.02,middle_80,middle_90
10486,0.16,low_10,low_5
10487,2.32,middle_80,middle_90
10488,2.04,middle_80,middle_90
10489,1.42,middle_80,middle_90
10490,1.78,middle_80,middle_90
10491,3.32,high_10,high_5
10492,1.4,middle_80,middle_90
10493,2.16,middle_80,middle_90
10494,1.94,middle_80,middle_90
10495,1.0,middle_80,middle_90
10496,4.56,high_10,high_5
10497,0.6,low_10,middle_90
10498,0.84,middle_80,middle_90
10499,1.52,middle_80,middle_90
10500,0.9,middle_80,middle_90
10501,0.34,low_10,low_5
10502,0.94,middle_80,middle_90
10503,1.18,middle_80,middle_90
10504,1.62,middle_80,middle_90
10505,2.26,middle_80,middle_90
10506,0.78,middle_80,middle_90
10507,1.24,middle_80,middle_90
10508,1.46,middle_80,middle_90
10509,0.96,middle_80,middle_90
10510,0.58,low_10,middle_90
10511,0.5,low_10,middle_90
10512,0.5,low_10,middle_90
