sample_id,split,in_train_2_5,in_train_25,in_train_100
11007,train,False,True,True
11008,train,False,True,True
11009,train,False,False,True
11010,train,False,False,True
11011,train,False,False,True
11012,train,False,False,True
11013,train,False,True,True
11014,train,False,False,True
11015,train,False,True,True
11016,train,False,True,True
11017,train,False,True,True
11018,test,False,False,False
11019,test,False,False,False
11020,train,False,False,True
11021,train,False,False,True
11022,train,True,True,True
11023,train,False,True,True
11024,train,False,True,True
11025,train,False,False,True
11026,val,False,False,False
11027,train,False,False,True
11028,train,False,False,True
11029,train,False,False,True
11030,train,False,False,True
11031,train,False,False,True
11032,val,False,False,False
11033,train,False,False,True
11034,train,False,False,True
11035,train,False,True,True
11036,train,False,True,True
11037,test,False,False,False
11038,train,False,False,True
11039,test,False,False,False
11040,train,False,True,True
11041,train,False,True,True
11042,train,False,False,True
11043,train,False,False,True
11044,test,False,False,False
11045,train,False,False,True
11046,val,False,False,False
11047,train,False,True,True
11048,train,False,False,True
11049,train,False,True,True
11050,test,False,False,False
11051,train,False,False,True
11052,train,False,False,True
11053,val,False,False,False
11054,train,False,True,True
11055,val,False,False,False
11056,train,False,False,True
11057,train,False,False,True
11058,train,False,True,True
11059,val,False,False,False
11060,train,False,False,True
11061,train,False,False,True
11062,train,False,False,True
11063,train,False,False,True
11064,train,False,False,True
11065,train,False,False,True
11066,test,False,False,False
11067,train,False,False,True
11068,train,False,False,True
11069,train,False,False,True
11070,train,False,False,True
11071,train,False,True,True
11072,test,False,False,False
11073,train,False,True,True
11074,test,False,False,False
11075,train,False,True,True
11076,train,False,True,True
11077,train,False,True,True
11078,test,False,False,False
11079,train,False,True,True
11080,train,False,True,True
11081,train,False,False,True
11082,train,False,False,True
11083,val,False,False,False
11084,train,False,True,True
11085,train,False,False,True
11086,train,False,False,True
11087,val,False,False,False
11088,train,False,False,True
11089,train,False,True,True
11090,test,False,False,False
11091,test,False,False,False
11092,train,False,False,True
11093,train,False,False,True
11094,train,False,False,True
11095,train,False,False,True
11096,val,False,False,False
11097,test,False,False,False
11098,test,False,False,False
11099,train,False,False,True
11100,train,False,True,True
11101,val,False,False,False
11102,train,False,False,True
11103,train,False,False,True
11104,train,False,False,True
11105,train,False,False,True
11106,train,False,False,True
11107,train,False,False,True
11108,train,False,False,True
11109,train,False,False,True
11110,train,False,False,True
11111,train,False,False,True
11112,train,False,True,True
11113,train,False,False,True
11114,val,False,False,False
11115,train,False,False,True
11116,train,False,True,True
11117,train,False,True,True
11118,train,False,False,True
11119,train,False,False,True
11120,train,False,True,True
11121,train,False,False,True
11122,train,False,True,True
11123,train,False,False,True
11124,train,False,False,True
11125,train,False,False,True
11126,train,False,False,True
11127,test,False,False,False
11128,train,False,False,True
11129,train,False,False,True
11130,val,False,False,False
11131,train,False,False,True
11132,val,False,False,False
11133,train,False,True,True
11134,train,False,False,True
11135,train,False,False,True
11136,train,False,False,True
11137,train,False,False,True
11138,train,False,True,True
11139,train,False,False,True
11140,train,False,True,True
11141,train,False,False,True
11142,train,False,True,True
11143,val,False,False,False
11144,train,False,False,True
11145,val,False,False,False
11146,train,False,False,True
11147,train,False,False,True
11148,test,False,False,False
11149,train,False,True,True
11150,train,False,True,True
11151,train,False,False,True
11152,train,True,True,True
11153,train,False,True,True
11154,train,False,True,True
11155,test,False,False,False
11156,train,False,False,True
11157,train,False,False,True
11158,train,False,False,True
11159,train,False,False,True
11160,test,False,False,False
11161,train,False,False,True
11162,test,False,False,False
11163,train,False,True,True
11164,train,False,True,True
11165,train,False,False,True
11166,train,False,False,True
11167,train,False,False,True
11168,val,False,False,False
11169,train,False,True,True
11170,train,False,False,True
11171,train,False,False,True
11172,train,False,False,True
11173,train,False,False,True
11174,train,False,False,True
11175,train,False,True,True
11176,train,False,False,True
11177,val,False,False,False
11178,test,False,False,False
11179,train,False,True,True
11180,train,False,False,True
11181,train,False,False,True
11182,train,False,True,True
11183,val,False,False,False
11184,train,False,False,True
11185,train,False,False,True
11186,train,False,False,True
11187,test,False,False,False
11188,train,False,False,True
11189,train,False,False,True
11190,train,True,True,True
11191,train,False,False,True
11192,train,False,False,True
11193,train,False,False,True
11194,train,False,False,True
11195,test,False,False,False
11196,train,False,True,True
11197,train,False,False,True
11198,train,False,False,True
11199,val,False,False,False
11200,train,False,False,True
11201,train,False,False,True
11202,train,False,False,True
11203,train,False,False,True
11204,train,False,True,True
11205,train,False,True,True
11206,test,False,False,False
11207,train,False,False,True
11208,train,False,False,True
11209,train,False,True,True
11210,train,False,False,True
11211,train,False,False,True
11212,train,False,False,True
11213,train,False,False,True
11214,train,True,True,True
11215,train,False,False,True
11216,train,False,True,True
11217,train,False,False,True
11218,train,False,False,True
11219,train,False,False,True
11220,train,False,False,True
11221,train,False,False,True
11222,train,False,False,True
11223,train,False,False,True
11224,train,False,False,True
11225,test,False,False,False
11226,train,False,False,True
11227,train,False,True,True
11228,train,False,False,True
11229,train,False,False,True
11230,train,False,False,True
11231,train,False,False,True
11232,train,False,False,True
11233,train,False,True,True
11234,train,False,True,True
11235,val,False,False,False
11236,train,False,True,True
11237,val,False,False,False
11238,train,False,True,True
11239,train,False,False,True
11240,train,False,False,True
11241,train,False,True,True
11242,train,False,False,True
11243,train,False,True,True
11244,train,False,False,True
11245,val,False,False,False
11246,train,False,False,True
11247,train,False,False,True
11248,train,False,False,True
11249,train,False,False,True
11250,test,False,False,False
11251,train,False,False,True
11252,train,False,False,True
11253,train,False,False,True
11254,train,False,False,True
11255,train,False,False,True
11256,train,False,True,True
11257,train,False,True,True
11258,val,False,False,False
11259,val,False,False,False
11260,train,False,False,True
11261,train,False,False,True
11262,train,False,False,True
11263,train,False,True,True
11264,train,False,True,True
11265,train,False,False,True
11266,train,False,True,True
11267,test,False,False,False
11268,train,False,True,True
11269,train,False,True,True
11270,test,False,False,False
11271,train,False,True,True
11272,train,False,False,True
11273,val,False,False,False
11274,train,False,False,True
11275,test,False,False,False
11276,train,False,False,True
11277,train,False,False,True
11278,train,False,False,True
11279,train,False,False,True
11280,train,False,False,True
11281,train,False,False,True
11282,test,False,False,False
11283,train,False,True,True
11284,train,False,False,True
11285,train,False,True,True
11286,train,False,True,True
11287,test,False,False,False
11288,train,False,False,True
11289,train,False,False,True
11290,train,False,False,True
11291,train,True,True,True
11292,test,False,False,False
11293,test,False,False,False
11294,train,False,False,True
11295,train,False,True,True
11296,train,False,True,True
11297,train,False,False,True
11298,train,False,True,True
11299,train,False,False,True
11300,train,False,False,True
11301,train,False,False,True
11302,train,False,False,True
11303,train,False,False,True
11304,train,False,False,True
11305,train,False,False,True
11306,train,False,True,True
11307,train,False,True,True
11308,train,False,False,True
11309,train,False,True,True
11310,train,False,True,True
11311,test,False,False,False
11312,train,False,True,True
11313,test,False,False,False
11314,train,False,True,True
11315,test,False,False,False
11316,test,False,False,False
11317,train,False,False,True
11318,train,False,False,True
11319,train,False,False,True
11320,train,False,False,True
11321,train,False,False,True
11322,train,False,False,True
11323,train,False,False,True
11324,train,False,False,True
11325,train,True,True,True
11326,train,False,False,True
11327,train,False,False,True
11328,train,False,False,True
11329,val,False,False,False
11330,train,False,False,True
11331,train,False,False,True
11332,train,False,False,True
11333,train,False,True,True
11334,train,False,False,True
11335,test,False,False,False
11336,val,False,False,False
11337,train,False,False,True
11338,train,True,True,True
11339,val,False,False,False
11340,train,False,True,True
11341,train,False,False,True
11342,train,False,False,True
11343,train,False,True,True
11344,train,False,True,True
11345,train,False,False,True
11346,train,False,False,True
11347,train,False,False,True
11348,train,False,False,True
11349,train,False,True,True
11350,train,False,False,True
11351,train,False,False,True
11352,train,False,True,True
11353,train,False,False,True
11354,val,False,False,False
11355,train,False,False,True
11356,train,False,True,True
11357,train,False,False,True
11358,train,False,True,True
11359,train,False,False,True
11360,train,False,False,True
11361,train,False,False,True
11362,train,False,True,True
11363,train,False,False,True
11364,train,False,False,True
11365,train,False,True,True
11366,train,False,True,True
11367,train,False,False,True
11368,val,False,False,False
11369,test,False,False,False
11370,train,False,False,True
11371,val,False,False,False
11372,train,False,False,True
11373,train,False,False,True
11374,train,False,False,True
11375,train,False,False,True
11376,train,False,False,True
11377,train,False,True,True
11378,train,True,True,True
11379,test,False,False,False
11380,train,False,True,True
11381,train,False,True,True
11382,train,False,False,True
11383,train,False,False,True
11384,train,False,True,True
11385,train,False,False,True
11386,train,False,False,True
11387,test,False,False,False
11388,train,False,False,True
11389,train,False,True,True
11390,train,False,False,True
11391,test,False,False,False
11392,val,False,False,False
11393,train,False,False,True
11394,val,False,False,False
11395,val,False,False,False
11396,train,False,False,True
11397,train,False,False,True
11398,test,False,False,False
11399,test,False,False,False
11400,train,False,False,True
11401,train,False,False,True
11402,train,False,False,True
11403,train,False,False,True
11404,train,False,False,True
11405,train,False,False,True
11406,train,False,False,True
11407,train,False,True,True
11408,train,False,False,True
11409,train,False,False,True
11410,train,False,True,True
11411,val,False,False,False
11412,train,False,True,True
11413,train,False,True,True
11414,train,False,False,True
11415,train,False,False,True
11416,train,True,True,True
11417,train,False,False,True
11418,train,False,False,True
11419,val,False,False,False
11420,train,False,False,True
11421,train,False,False,True
11422,train,False,False,True
11423,test,False,False,False
11424,val,False,False,False
11425,train,False,False,True
11426,train,False,False,True
11427,test,False,False,False
11428,train,False,False,True
11429,test,False,False,False
11430,train,False,False,True
11431,train,False,True,True
11432,test,False,False,False
11433,train,False,False,True
11434,train,False,True,True
11435,train,False,False,True
11436,train,False,False,True
11437,train,False,False,True
11438,val,False,False,False
11439,train,False,False,True
11440,train,False,False,True
11441,train,False,True,True
11442,val,False,False,False
11443,train,False,False,True
11444,train,False,False,True
11445,train,False,False,True
11446,train,False,True,True
11447,train,False,False,True
11448,train,False,False,True
11449,train,False,False,True
11450,val,False,False,False
11451,train,False,False,True
11452,train,False,False,True
11453,test,False,False,False
11454,train,False,False,True
11455,train,False,True,True
11456,train,False,False,True
11457,test,False,False,False
11458,train,False,False,True
11459,val,False,False,False
11460,val,False,False,False
11461,train,False,True,True
11462,train,False,False,True
11463,train,False,True,True
11464,train,False,False,True
11465,test,False,False,False
11466,train,False,False,True
11467,val,False,False,False
11468,train,False,False,True
11469,train,False,False,True
11470,train,False,True,True
11471,val,False,False,False
11472,train,False,False,True
11473,val,False,False,False
11474,train,False,True,True
11475,train,False,True,True
11476,train,False,False,True
11477,train,True,True,True
11478,train,False,False,True
11479,train,False,False,True
11480,train,False,False,True
11481,train,False,False,True
11482,train,False,True,True
11483,train,False,True,True
11484,train,False,False,True
11485,train,False,False,True
11486,train,False,False,True
11487,train,False,False,True
11488,train,False,False,True
11489,train,False,False,True
11490,train,False,False,True
11491,train,False,False,True
11492,train,False,False,True
11493,train,False,True,True
11494,train,False,True,True
11495,train,True,True,True
11496,val,False,False,False
11497,train,False,False,True
11498,train,False,False,True
11499,train,False,True,True
11500,train,False,True,True
11501,val,False,False,False
11502,val,False,False,False
11503,train,False,False,True
11504,test,False,False,False
11505,train,False,False,True
11506,val,False,False,False
11507,train,False,False,True
11508,train,False,False,True
11509,train,False,False,True
11510,val,False,False,False
11511,test,False,False,False
11512,train,False,False,True
11513,train,False,True,True
11514,train,False,False,True
11515,train,False,False,True
11516,train,False,True,True
11517,train,False,False,True
11518,test,False,False,False
11519,train,False,False,True
11520,train,False,False,True
11521,train,False,False,True
11522,train,False,False,True
11523,train,False,True,True
11524,train,False,True,True
11525,train,False,False,True
11526,train,False,False,True
11527,train,False,True,True
11528,train,False,False,True
11529,test,False,False,False
11530,train,False,True,True
11531,val,False,False,False
11532,train,False,False,True
11533,train,False,False,True
11534,train,False,False,True
11535,val,False,False,False
11536,train,False,True,True
11537,train,False,True,True
11538,train,False,False,True
11539,train,False,False,True
11540,train,False,True,True
11541,train,False,False,True
11542,train,False,False,True
11543,train,False,True,True
11544,train,False,False,True
11545,test,False,False,False
11546,train,False,False,True
11547,train,False,False,True
11548,train,False,False,True
11549,train,False,True,True
11550,train,False,True,True
11551,train,False,False,True
11552,train,False,True,True
11553,train,False,False,True
11554,train,False,False,True
11555,train,False,False,True
11556,train,False,True,True
11557,train,False,False,True
11558,train,False,False,True
11559,train,False,False,True
11560,train,False,False,True
11561,train,False,True,True
11562,train,False,False,True
11563,train,False,True,True
11564,train,False,True,True
11565,train,False,True,True
11566,train,False,True,True
11567,test,False,False,False
11568,train,False,False,True
11569,train,False,False,True
11570,val,False,False,False
11571,train,False,False,True
11572,train,False,False,True
11573,train,False,False,True
11574,train,False,False,True
11575,val,False,False,False
11576,train,False,False,True
11577,train,False,False,True
11578,train,False,True,True
11579,val,False,False,False
11580,train,False,False,True
11581,train,False,False,True
11582,train,False,False,True
11583,val,False,False,False
11584,train,False,False,True
11585,train,False,True,True
11586,train,False,False,True
11587,train,False,True,True
11588,train,False,False,True
11589,train,False,False,True
11590,train,False,False,True
11591,train,False,False,True
11592,train,False,False,True
11593,val,False,False,False
11594,train,False,True,True
11595,train,False,False,True
11596,val,False,False,False
11597,train,False,False,True
11598,train,False,False,True
11599,train,False,False,True
11600,train,False,False,True
11601,train,False,False,True
11602,train,False,True,True
11603,val,False,False,False
11604,train,False,True,True
11605,train,False,False,True
11606,train,False,False,True
11607,train,False,True,True
11608,val,False,False,False
11609,train,False,True,True
11610,train,False,False,True
11611,train,False,False,True
11612,train,False,False,True
11613,train,False,False,True
11614,val,False,False,False
11615,test,False,False,False
11616,train,False,False,True
11617,train,False,True,True
11618,train,False,False,True
11619,train,False,False,True
11620,train,False,False,True
11621,val,False,False,False
11622,train,False,True,True
11623,train,False,False,True
11624,train,False,True,True
11625,train,False,True,True
11626,train,False,False,True
11627,val,False,False,False
11628,train,False,False,True
11629,train,False,True,True
11630,val,False,False,False
11631,test,False,False,False
11632,train,False,True,True
11633,test,False,False,False
11634,train,False,False,True
11635,train,False,False,True
11636,train,False,True,True
11637,train,False,True,True
11638,train,False,False,True
11639,train,False,True,True
11640,train,False,True,True
11641,train,False,True,True
11642,train,False,False,True
11643,train,False,False,True
11644,train,False,True,True
11645,train,False,False,True
11646,train,False,False,True
11647,train,False,False,True
11648,train,False,False,True
11649,val,False,False,False
11650,train,False,True,True
11651,val,False,False,False
11652,train,False,False,True
11653,train,False,False,True
11654,train,False,True,True
11655,train,False,False,True
11656,train,False,True,True
11657,train,False,False,True
11658,test,False,False,False
11659,val,False,False,False
11660,train,False,False,True
11661,train,False,False,True
11662,train,True,True,True
11663,train,False,False,True
11664,train,False,True,True
11665,train,False,False,True
11666,train,False,False,True
11667,train,False,False,True
11668,test,False,False,False
11669,train,False,False,True
11670,train,False,False,True
11671,train,False,True,True
11672,train,False,False,True
11673,train,False,True,True
11674,train,False,True,True
11675,test,False,False,False
11676,train,False,False,True
11677,val,False,False,False
11678,train,False,False,True
11679,train,False,False,True
11680,train,False,False,True
11681,train,False,False,True
11682,test,False,False,False
11683,train,False,False,True
11684,train,False,False,True
11685,train,False,False,True
11686,train,False,False,True
11687,val,False,False,False
11688,val,False,False,False
11689,train,True,True,True
11690,train,False,True,True
11691,train,False,True,True
11692,train,False,False,True
11693,train,False,True,True
11694,train,False,False,True
11695,val,False,False,False
11696,test,False,False,False
11697,train,False,True,True
11698,test,False,False,False
11699,train,False,False,True
11700,train,False,False,True
11701,train,False,True,True
11702,test,False,False,False
11703,train,False,False,True
11704,train,False,False,True
11705,train,False,False,True
11706,val,False,False,False
11707,train,False,False,True
11708,train,False,False,True
11709,train,False,True,True
11710,train,False,False,True
11711,train,False,True,True
11712,test,False,False,False
11713,train,False,True,True
11714,val,False,False,False
11715,train,False,True,True
11716,train,False,True,True
11717,test,False,False,False
11718,train,False,True,True
11719,train,False,True,True
11720,train,False,False,True
11721,train,False,False,True
11722,train,False,False,True
11723,train,False,False,True
11724,train,False,False,True
11725,train,False,True,True
11726,val,False,False,False
11727,train,False,False,True
11728,train,True,True,True
11729,train,False,False,True
11730,train,False,False,True
11731,val,False,False,False
11732,train,False,False,True
11733,train,False,False,True
11734,train,False,True,True
11735,train,False,False,True
11736,val,False,False,False
11737,train,False,True,True
11738,train,False,False,True
11739,train,True,True,True
11740,train,False,True,True
11741,train,False,False,True
11742,val,False,False,False
11743,train,False,False,True
11744,train,False,False,True
11745,train,False,False,True
11746,train,False,True,True
11747,train,False,False,True
11748,train,True,True,True
11749,train,False,False,True
11750,train,False,True,True
11751,train,False,False,True
11752,train,False,False,True
11753,test,False,False,False
11754,train,False,True,True
11755,train,False,False,True
11756,train,False,True,True
11757,train,False,False,True
11758,train,False,False,True
11759,val,False,False,False
11760,train,False,False,True
11761,train,False,True,True
11762,train,False,False,True
11763,train,False,False,True
11764,train,False,False,True
11765,train,False,False,True
11766,train,False,False,True
11767,train,False,False,True
11768,train,False,True,True
11769,train,False,False,True
11770,test,False,False,False
11771,train,False,False,True
11772,train,False,False,True
11773,train,False,False,True
11774,train,False,True,True
11775,train,False,True,True
11776,test,False,False,False
11777,train,False,True,True
11778,test,False,False,False
11779,train,False,False,True
11780,train,False,False,True
11781,train,False,True,True
11782,val,False,False,False
11783,train,False,True,True
11784,train,False,False,True
11785,train,False,False,True
11786,train,False,False,True
11787,train,False,False,True
11788,train,False,False,True
11789,train,False,False,True
11790,val,False,False,False
11791,train,False,True,True
11792,train,False,False,True
11793,train,False,False,True
11794,train,False,False,True
11795,train,False,False,True
11796,val,False,False,False
11797,test,False,False,False
11798,train,False,True,True
11799,test,False,False,False
11800,train,False,False,True
11801,train,False,True,True
11802,train,False,False,True
11803,train,False,False,True
11804,test,False,False,False
11805,train,False,False,True
11806,train,False,True,True
11807,test,False,False,False
11808,train,False,False,True
11809,train,False,True,True
11810,train,False,False,True
11811,test,False,False,False
11812,train,False,True,True
11813,train,False,False,True
11814,train,False,True,True
11815,train,False,False,True
11816,test,False,False,False
11817,test,False,False,False
11818,train,False,False,True
11819,train,False,True,True
11820,train,False,False,True
11821,train,False,False,True
11822,train,False,True,True
11823,train,False,False,True
11824,train,False,False,True
11825,test,False,False,False
11826,train,False,False,True
11827,val,False,False,False
11828,val,False,False,False
11829,train,False,False,True
11830,test,False,False,False
11831,val,False,False,False
11832,train,False,False,True
11833,train,False,False,True
11834,train,False,False,True
11835,train,False,False,True
11836,train,False,False,True
11837,train,False,True,True
11838,test,False,False,False
11839,train,False,True,True
11840,train,False,False,True
11841,train,False,False,True
11842,train,False,True,True
11843,train,False,True,True
11844,val,False,False,False
11845,train,False,False,True
11846,train,False,False,True
11847,train,False,False,True
11848,train,False,True,True
11849,train,False,False,True
11850,train,False,False,True
11851,train,False,False,True
11852,train,False,False,True
11853,train,False,False,True
11854,train,False,False,True
11855,train,False,True,True
11856,train,False,False,True
11857,train,False,False,True
11858,train,False,False,True
11859,train,False,True,True
11860,train,False,False,True
11861,train,True,True,True
11862,train,True,True,True
11863,train,False,False,True
11864,train,False,False,True
11865,train,False,False,True
11866,test,False,False,False
11867,train,False,False,True
11868,test,False,False,False
11869,val,False,False,False
11870,train,False,True,True
11871,train,False,False,True
11872,test,False,False,False
11873,train,False,False,True
11874,train,False,True,True
11875,train,False,False,True
11876,train,False,False,True
11877,test,False,False,False
11878,train,False,False,True
11879,train,False,False,True
11880,train,False,False,True
11881,train,False,False,True
11882,train,False,True,True
11883,train,False,True,True
11884,train,False,True,True
11885,test,False,False,False
11886,val,False,False,False
11887,train,False,True,True
11888,train,False,False,True
11889,train,False,False,True
11890,test,False,False,False
11891,train,False,True,True
11892,train,False,False,True
11893,train,False,False,True
11894,train,False,False,True
11895,train,False,False,True
11896,test,False,False,False
11897,train,False,False,True
11898,train,False,False,True
11899,train,False,True,True
11900,val,False,False,False
11901,val,False,False,False
11902,train,False,False,True
11903,train,False,True,True
11904,train,False,False,True
11905,val,False,False,False
11906,val,False,False,False
11907,train,True,True,True
11908,train,False,False,True
11909,train,False,False,True
11910,train,False,True,True
11911,train,False,False,True
11912,train,False,False,True
11913,train,False,True,True
11914,test,False,False,False
11915,test,False,False,False
11916,train,False,False,True
11917,train,False,False,True
11918,train,False,True,True
11919,val,False,False,False
11920,train,False,False,True
11921,test,False,False,False
11922,train,False,False,True
11923,train,False,True,True
11924,val,False,False,False
11925,train,False,False,True
11926,train,False,True,True
11927,train,False,False,True
11928,test,False,False,False
11929,val,False,False,False
11930,test,False,False,False
11931,train,False,False,True
11932,train,False,False,True
11933,val,False,False,False
11934,train,False,False,True
11935,test,False,False,False
11936,train,False,False,True
11937,test,False,False,False
11938,train,False,False,True
11939,train,False,False,True
11940,test,False,False,False
11941,train,False,False,True
11942,val,False,False,False
11943,val,False,False,False
11944,train,False,False,True
11945,train,True,True,True
11946,train,False,False,True
11947,train,False,False,True
11948,val,False,False,False
11949,train,False,False,True
11950,train,False,False,True
11951,train,False,True,True
11952,val,False,False,False
11953,train,False,False,True
11954,train,False,False,True
11955,train,False,True,True
11956,train,False,True,True
11957,train,False,False,True
11958,train,False,False,True
11959,train,False,True,True
11960,train,False,False,True
11961,train,False,False,True
11962,train,False,False,True
11963,train,False,False,True
11964,train,False,False,True
11965,train,False,False,True
11966,train,False,True,True
11967,train,False,False,True
11968,val,False,False,False
11969,train,False,True,True
11970,train,False,False,True
11971,train,False,False,True
11972,train,False,False,True
11973,train,False,False,True
11974,train,False,False,True
11975,train,False,False,True
11976,train,False,False,True
11977,test,False,False,False
11978,train,False,False,True
11979,train,True,True,True
11980,train,False,False,True
11981,test,False,False,False
11982,train,False,True,True
11983,test,False,False,False
11984,train,False,False,True
11985,train,True,True,True
11986,train,False,False,True
11987,train,False,False,True
11988,train,False,False,True
11989,train,False,False,True
11990,train,False,False,True
11991,train,False,False,True
11992,train,False,False,True
11993,train,False,True,True
11994,train,False,False,True
11995,train,True,True,True
11996,train,False,False,True
11997,train,False,True,True
11998,train,False,True,True
11999,train,False,False,True
12000,test,False,False,False
12001,train,False,True,True
12002,train,False,False,True
12003,train,False,True,True
12004,test,False,False,False
12005,val,False,False,False
12006,train,False,False,True
12007,train,False,False,True
12008,train,False,True,True
12009,train,False,False,True
12010,train,False,False,True
12011,test,False,False,False
12012,train,False,True,True
12013,train,False,False,True
12014,val,False,False,False
12015,train,False,False,True
12016,val,False,False,False
12017,train,False,True,True
12018,train,False,False,True
12019,test,False,False,False
12020,train,False,False,True
12021,train,False,False,True
12022,test,False,False,False
12023,train,False,False,True
12024,train,False,True,True
12025,train,False,False,True
12026,train,False,True,True
12027,train,False,False,True
12028,val,False,False,False
12029,train,True,True,True
12030,train,False,True,True
12031,train,False,True,True
12032,train,False,False,True
12033,train,False,False,True
12034,test,False,False,False
12035,train,False,False,True
12036,train,True,True,True
12037,train,False,False,True
12038,test,False,False,False
12039,val,False,False,False
12040,train,False,False,True
12041,train,False,False,True
12042,train,False,False,True
12043,val,False,False,False
12044,train,False,False,True
12045,train,False,False,True
12046,train,False,False,True
12047,val,False,False,False
12048,train,False,True,True
12049,train,False,True,True
12050,train,False,True,True
12051,train,False,False,True
12052,train,False,False,True
12053,train,False,False,True
12054,train,False,False,True
12055,train,False,False,True
12056,val,False,False,False
12057,train,False,False,True
12058,train,False,False,True
12059,train,False,False,True
12060,val,False,False,False
12061,train,False,False,True
12062,val,False,False,False
12063,train,False,False,True
12064,train,False,False,True
12065,train,False,False,True
12066,val,False,False,False
12067,train,False,False,True
12068,train,False,False,True
12069,val,False,False,False
12070,train,False,False,True
12071,train,False,False,True
12072,train,False,False,True
12073,test,False,False,False
12074,train,False,False,True
12075,train,False,False,True
12076,val,False,False,False
12077,train,False,True,True
12078,train,False,False,True
12079,test,False,False,False
12080,val,False,False,False
12081,train,False,True,True
12082,train,False,False,True
12083,val,False,False,False
12084,test,False,False,False
12085,train,False,True,True
12086,train,False,True,True
12087,train,False,True,True
12088,train,False,False,True
12089,train,False,False,True
12090,train,False,False,True
12091,train,False,True,True
12092,train,False,False,True
12093,train,False,False,True
12094,train,False,False,True
12095,train,False,True,True
12096,train,False,False,True
12097,train,False,False,True
12098,train,False,False,True
12099,train,True,True,True
12100,val,False,False,False
12101,train,False,False,True
12102,train,False,False,True
12103,train,False,False,True
12104,test,False,False,False
12105,train,False,False,True
12106,train,False,False,True
12107,train,False,False,True
12108,train,False,False,True
12109,val,False,False,False
12110,train,False,False,True
12111,train,False,True,True
12112,train,False,False,True
12113,train,False,False,True
12114,train,False,True,True
12115,train,False,False,True
12116,train,False,False,True
12117,train,False,False,True
12118,train,False,True,True
12119,val,False,False,False
12120,test,False,False,False
12121,train,True,True,True
12122,val,False,False,False
12123,train,False,False,True
12124,train,False,False,True
12125,train,False,False,True
12126,train,False,False,True
12127,train,False,True,True
12128,train,False,False,True
12129,train,False,False,True
12130,train,False,False,True
12131,val,False,False,False
12132,train,False,False,True
12133,train,False,False,True
12134,train,False,False,True
12135,train,False,False,True
12136,train,False,False,True
12137,train,False,False,True
12138,test,False,False,False
12139,test,False,False,False
12140,train,False,False,True
12141,train,False,True,True
12142,train,False,True,True
12143,test,False,False,False
12144,train,False,False,True
12145,train,False,False,True
12146,val,False,False,False
12147,train,True,True,True
12148,train,False,True,True
12149,train,False,True,True
12150,train,False,False,True
12151,train,False,False,True
12152,train,False,False,True
12153,train,False,False,True
12154,train,True,True,True
12155,train,False,False,True
12156,train,False,False,True
12157,train,False,True,True
12158,train,False,True,True
12159,test,False,False,False
12160,train,False,True,True
12161,val,False,False,False
12162,test,False,False,False
12163,train,False,False,True
12164,train,False,True,True
12165,train,False,False,True
12166,train,False,True,True
12167,train,False,False,True
12168,train,False,False,True
12169,train,False,True,True
12170,val,False,False,False
12171,train,False,True,True
12172,train,False,False,True
12173,train,False,True,True
12174,train,False,False,True
12175,train,False,True,True
12176,test,False,False,False
12177,train,False,False,True
12178,train,False,True,True
12179,test,False,False,False
12180,train,False,True,True
12181,test,False,False,False
12182,train,False,False,True
12183,train,False,False,True
12184,train,False,False,True
12185,train,False,True,True
12186,train,False,True,True
12187,val,False,False,False
12188,train,False,True,True
12189,train,False,True,True
12190,train,False,False,True
12191,train,False,False,True
12192,train,False,False,True
12193,train,False,False,True
12194,test,False,False,False
12195,test,False,False,False
12196,train,False,False,True
12197,train,False,False,True
12198,train,False,True,True
12199,train,False,True,True
12200,train,False,False,True
12201,train,False,False,True
12202,train,False,False,True
12203,train,False,True,True
12204,train,False,False,True
12205,train,False,False,True
12206,train,False,True,True
12207,val,False,False,False
12208,train,False,True,True
12209,train,False,True,True
12210,train,False,False,True
12211,val,False,False,False
12212,train,False,False,True
12213,train,False,False,True
12214,train,False,True,True
12215,train,False,True,True
12216,train,False,False,True
12217,train,False,True,True
12218,train,False,True,True
12219,train,False,False,True
12220,train,False,True,True
12221,train,False,False,True
12222,train,False,True,True
12223,train,False,False,True
12224,train,False,False,True
12225,train,False,False,True
12226,train,False,False,True
12227,train,False,False,True
12228,train,True,True,True
12229,train,False,False,True
12230,train,False,False,True
12231,train,False,True,True
12232,train,False,False,True
12233,train,False,False,True
12234,train,False,False,True
12235,train,False,False,True
12236,train,False,True,True
12237,train,False,True,True
12238,train,False,False,True
12239,train,False,False,True
12240,train,False,False,True
12241,train,True,True,True
12242,train,False,False,True
12243,test,False,False,False
12244,train,False,True,True
12245,train,False,True,True
12246,train,False,False,True
12247,train,False,True,True
12248,train,False,False,True
12249,train,False,True,True
12250,train,False,True,True
12251,train,False,False,True
12252,test,False,False,False
12253,train,False,True,True
12254,train,False,False,True
12255,train,False,False,True
12256,train,False,True,True
12257,train,False,False,True
12258,train,False,True,True
12259,train,False,True,True
12260,train,False,True,True
12261,train,False,False,True
12262,train,False,True,True
12263,train,False,False,True
12264,test,False,False,False
12265,train,False,False,True
12266,train,False,False,True
12267,train,False,False,True
12268,train,False,False,True
12269,val,False,False,False
12270,test,False,False,False
12271,train,False,True,True
12272,train,False,False,True
12273,test,False,False,False
12274,train,False,True,True
12275,train,False,False,True
12276,test,False,False,False
